"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
23,"Private",117480,"10th",6,"Never-married","Craft-repair","Own-child","White","Male",0,0,44,"North America","<=50K"
20,"Self-Employed",306710,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"North America","<=50K"
77,"Private",123959,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,32,"North America","<=50K"
37,"Government",327120,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"North America","<=50K"
29,"Other",184723,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"North America",">50K"
42,"Private",183241,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"North America",">50K"
46,"Private",164379,"Bachelors",13,"Divorced","Sales","Unmarried","Black","Female",0,0,35,"North America",">50K"
28,"Private",109621,"Assoc-acdm",12,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"North America","<=50K"
44,"Private",193524,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America","<=50K"
35,"Private",162358,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"North America",">50K"
21,"Private",116489,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,60,"North America","<=50K"
22,"Private",118310,"Assoc-acdm",12,"Never-married","Prof-specialty","Own-child","White","Female",0,0,16,"North America","<=50K"
33,"Private",296538,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"North America",">50K"
28,"Government",210945,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,60,"North America","<=50K"
42,"Private",192712,"HS-grad",9,"Separated","Other-service","Unmarried","White","Female",0,0,25,"North America","<=50K"
19,"Private",294029,"11th",7,"Never-married","Sales","Own-child","Other","Female",0,0,32,"North America","<=50K"
41,"Private",152636,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,50,"North America","<=50K"
49,"Private",64216,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,90,"North America","<=50K"
29,"Government",214284,"Masters",14,"Never-married","Prof-specialty","Unmarried","Asian-Pac-Islander","Female",0,0,20,"Asia","<=50K"
30,"Private",202051,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,42,"North America",">50K"
19,"Private",574271,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,28,"North America","<=50K"
52,"Self-Employed",104501,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,60,"North America",">50K"
86,"Private",149912,"Masters",14,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
47,"Private",216096,"Some-college",10,"Married-spouse-absent","Exec-managerial","Unmarried","White","Female",0,0,35,"North America","<=50K"
42,"Private",36271,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America",">50K"
59,"Private",174040,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,40,"North America","<=50K"
24,"Private",456460,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"North America","<=50K"
35,"Self-Employed",233533,"Bachelors",13,"Separated","Craft-repair","Not-in-family","White","Male",0,0,65,"North America","<=50K"
18,"Private",74539,"10th",6,"Never-married","Sales","Not-in-family","White","Male",0,0,20,"North America","<=50K"
54,"Private",115602,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,40,"North America","<=50K"
67,"Self-Employed",364862,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,30,"North America","<=50K"
34,"Private",205733,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
61,"Private",71209,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"North America",">50K"
41,"Private",344624,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"North America",">50K"
19,"Private",87497,"11th",7,"Never-married","Transport-moving","Other-relative","White","Male",0,0,10,"North America","<=50K"
20,"Private",161708,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,35,"North America","<=50K"
19,"Private",170720,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,20,"North America","<=50K"
25,"Private",220220,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,45,"North America","<=50K"
56,"Private",201344,"Some-college",10,"Widowed","Craft-repair","Unmarried","White","Female",0,0,38,"North America","<=50K"
47,"Self-Employed",218676,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"North America","<=50K"
41,"Government",222434,"Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"North America","<=50K"
47,"Private",266860,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"North America",">50K"
41,"Private",159549,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America","<=50K"
52,"Private",109413,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"North America","<=50K"
35,"Private",312232,"HS-grad",9,"Separated","Craft-repair","Not-in-family","White","Male",0,0,50,"North America","<=50K"
34,"Private",106014,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,60,"North America","<=50K"
41,"Self-Employed",94113,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"North America",">50K"
49,"Private",274720,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"North America","<=50K"
32,"Self-Employed",34572,"HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,65,"North America","<=50K"
50,"Private",167886,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America",">50K"
34,"Private",37210,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"North America","<=50K"
32,"Private",199416,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America","<=50K"
29,"Private",413227,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"North America","<=50K"
60,"Government",195453,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"North America",">50K"
58,"Other",319733,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,70,"North America","<=50K"
45,"Self-Employed",34446,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"North America","<=50K"
45,"Private",240841,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"North America","<=50K"
22,"Private",362623,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"North America","<=50K"
37,"Private",49626,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,43,"North America","<=50K"
70,"Government",334666,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,12,"North America","<=50K"
57,"Private",104272,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
56,"Private",238806,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,26,"North America","<=50K"
21,"Private",124242,"Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Female",0,0,40,"North America","<=50K"
21,"Private",161415,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"North America","<=50K"
27,"Private",404421,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"North America","<=50K"
33,"Private",194901,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"North America","<=50K"
42,"Private",134509,"Some-college",10,"Never-married","Transport-moving","Unmarried","Black","Female",0,0,40,"North America","<=50K"
20,"Government",147280,"HS-grad",9,"Never-married","Other-service","Other-relative","Other","Male",0,0,40,"North America","<=50K"
40,"Private",145441,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America",">50K"
37,"Private",167613,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"North America","<=50K"
62,"Government",68268,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"North America","<=50K"
42,"Private",42703,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"North America","<=50K"
40,"Private",374137,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,"North America","<=50K"
43,"Private",247162,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Male",0,0,40,"North America","<=50K"
27,"Private",704108,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"North America","<=50K"
26,"Private",94392,"11th",7,"Separated","Other-service","Unmarried","White","Female",0,0,20,"North America","<=50K"
31,"Private",136651,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
38,"Private",165472,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America",">50K"
27,"Private",84977,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
35,"Private",240458,"11th",7,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,40,"North America","<=50K"
60,"Private",123218,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"North America","<=50K"
38,"Private",115289,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"North America","<=50K"
43,"Private",152617,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"North America","<=50K"
23,"Private",193090,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"North America","<=50K"
46,"Government",213668,"11th",7,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"North America","<=50K"
17,"Private",25690,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,10,"North America","<=50K"
52,"Private",114971,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America",">50K"
39,"Private",121468,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Female",0,0,35,"North America","<=50K"
73,"Self-Employed",191540,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"North America",">50K"
38,"Private",146398,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,24,"North America","<=50K"
60,"Private",121127,"10th",6,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"North America","<=50K"
54,"Government",137065,"Doctorate",16,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"North America",">50K"
50,"Government",212685,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"North America","<=50K"
50,"Private",99925,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,32,"North America","<=50K"
58,"Private",227800,"1st-4th",2,"Separated","Farming-fishing","Not-in-family","Black","Male",0,0,50,"North America","<=50K"
25,"Private",196771,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,65,"North America","<=50K"
31,"Private",231826,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,52,"North America","<=50K"
46,"Private",91608,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"North America",">50K"
39,"Private",22494,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"North America","<=50K"
27,"Private",167501,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"North America","<=50K"
47,"Private",82797,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"North America","<=50K"
26,"Private",196899,"Assoc-acdm",12,"Separated","Craft-repair","Not-in-family","Other","Female",0,0,40,"North America","<=50K"
19,"Government",194260,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"North America","<=50K"
31,"Private",234976,"11th",7,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,48,"North America","<=50K"
27,"Private",185127,"Assoc-voc",11,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"North America","<=50K"
50,"Government",218382,"Some-college",10,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"North America","<=50K"
55,"Private",306164,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"North America","<=50K"
48,"Private",47686,"11th",7,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"North America","<=50K"
29,"Private",192384,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"North America","<=50K"
20,"Private",138938,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,10,"North America","<=50K"
60,"Government",352156,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America",">50K"
33,"Private",250782,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"North America","<=50K"
18,"Private",168740,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"North America","<=50K"
45,"Private",199625,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,20,"North America","<=50K"
59,"Private",515712,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
30,"Private",231620,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"North America","<=50K"
55,"Government",253062,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America",">50K"
17,"Private",193748,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,15,"North America","<=50K"
50,"Private",192964,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,65,"North America","<=50K"
34,"Private",62124,"HS-grad",9,"Separated","Other-service","Not-in-family","Black","Male",0,0,40,"North America","<=50K"
23,"Government",220912,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"North America","<=50K"
46,"Private",140782,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"North America","<=50K"
48,"Private",168283,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"North America",">50K"
40,"Private",119225,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America","<=50K"
